snap_index;snap_ts;price;bias;stage;result;reason;extra
111;2025-10-14T09:10:00Z;62.01;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
112;2025-10-14T09:15:00Z;62.07;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
113;2025-10-14T09:20:00Z;62.14;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
114;2025-10-14T09:25:00Z;62.01;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
115;2025-10-14T09:30:00Z;62.23;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
116;2025-10-14T09:35:00Z;62.11;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
117;2025-10-14T09:40:00Z;61.96;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
118;2025-10-14T09:45:00Z;61.98;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
119;2025-10-14T09:50:00Z;62.13;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
120;2025-10-14T09:55:00Z;61.99;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
121;2025-10-14T10:00:00Z;61.96;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
122;2025-10-14T10:05:00Z;62.05;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
123;2025-10-14T10:10:00Z;62.02;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
124;2025-10-14T10:15:00Z;61.96;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
125;2025-10-14T10:20:00Z;62.06;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
126;2025-10-14T10:25:00Z;61.94;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
127;2025-10-14T10:30:00Z;61.75;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
128;2025-10-14T10:35:00Z;61.82;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
129;2025-10-14T10:40:00Z;61.87;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
130;2025-10-14T10:45:00Z;61.97;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
131;2025-10-14T10:50:00Z;62.16;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
132;2025-10-14T10:55:00Z;62.17;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
133;2025-10-14T11:00:00Z;62.25;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
134;2025-10-14T11:05:00Z;62.22;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
135;2025-10-14T11:10:00Z;62.24;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
136;2025-10-14T11:15:00Z;62.26;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
137;2025-10-14T11:20:00Z;62.4;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
138;2025-10-14T11:25:00Z;62.35;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
139;2025-10-14T11:30:00Z;62.41;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
140;2025-10-14T11:35:00Z;62.45;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
141;2025-10-14T11:40:00Z;62.38;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
142;2025-10-14T11:45:00Z;62.41;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
143;2025-10-14T11:50:00Z;62.49;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
144;2025-10-14T11:55:00Z;62.35;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
145;2025-10-14T12:00:00Z;62.45;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
146;2025-10-14T12:05:00Z;62.44;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
147;2025-10-14T12:10:00Z;62.46;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
148;2025-10-14T12:15:00Z;62.5;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
149;2025-10-14T12:20:00Z;62.53;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
150;2025-10-14T12:25:00Z;62.55;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
151;2025-10-14T12:30:00Z;62.48;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
152;2025-10-14T12:35:00Z;62.58;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
153;2025-10-14T12:40:00Z;62.57;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
154;2025-10-14T12:45:00Z;62.51;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
155;2025-10-14T12:50:00Z;62.49;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
156;2025-10-14T12:55:00Z;62.47;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
157;2025-10-14T13:00:00Z;62.34;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
158;2025-10-14T13:05:00Z;62.37;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
159;2025-10-14T13:10:00Z;62.44;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
160;2025-10-14T13:15:00Z;62.47;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
161;2025-10-14T13:20:00Z;62.43;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
162;2025-10-14T13:25:00Z;62.42;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
163;2025-10-14T13:30:00Z;62.44;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
164;2025-10-14T13:35:00Z;62.46;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
165;2025-10-14T13:40:00Z;62.45;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
166;2025-10-14T13:45:00Z;62.51;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
167;2025-10-14T13:50:00Z;62.54;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
168;2025-10-14T13:55:00Z;62.53;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
169;2025-10-14T14:00:00Z;62.46;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
170;2025-10-14T14:05:00Z;62.38;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
171;2025-10-14T14:10:00Z;62.4;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
172;2025-10-14T14:15:00Z;62.4;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
173;2025-10-14T14:20:00Z;62.41;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
174;2025-10-14T14:25:00Z;62.41;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
175;2025-10-14T14:30:00Z;62.33;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
176;2025-10-14T14:35:00Z;62.13;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
177;2025-10-14T14:40:00Z;62.08;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
178;2025-10-14T14:45:00Z;62.09;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
179;2025-10-14T14:50:00Z;62.1;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
180;2025-10-14T14:55:00Z;62.12;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
181;2025-10-14T15:00:00Z;62.2;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
182;2025-10-14T15:05:00Z;62.17;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
183;2025-10-14T15:10:00Z;62.16;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
184;2025-10-14T15:15:00Z;62.2;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
185;2025-10-14T15:20:00Z;62.22;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
186;2025-10-14T15:25:00Z;62.29;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
187;2025-10-14T15:30:00Z;62.34;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
188;2025-10-14T15:35:00Z;62.36;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
189;2025-10-14T15:40:00Z;62.32;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
190;2025-10-14T15:45:00Z;62.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
191;2025-10-14T15:50:00Z;62.26;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
192;2025-10-14T15:55:00Z;62.25;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
193;2025-10-14T16:00:00Z;62.26;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
194;2025-10-14T16:05:00Z;62.28;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
195;2025-10-14T16:10:00Z;62.25;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
196;2025-10-14T16:25:00Z;62.21;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
197;2025-10-14T16:30:00Z;62.22;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
198;2025-10-14T16:35:00Z;62.29;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
199;2025-10-14T16:40:00Z;62.29;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
200;2025-10-14T16:45:00Z;62.3;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
201;2025-10-14T16:55:00Z;62.28;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
202;2025-10-14T19:00:00Z;62.32;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
203;2025-10-14T19:05:00Z;62.29;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
204;2025-10-14T19:10:00Z;62.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
205;2025-10-14T19:15:00Z;62.27;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
206;2025-10-14T19:20:00Z;62.28;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
207;2025-10-14T19:25:00Z;62.27;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
208;2025-10-14T19:30:00Z;62.24;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
209;2025-10-14T19:35:00Z;62.27;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
210;2025-10-14T19:40:00Z;62.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
211;2025-10-14T19:45:00Z;62.3;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
212;2025-10-14T19:50:00Z;62.3;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
213;2025-10-14T19:55:00Z;62.3;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
214;2025-10-14T20:00:00Z;62.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
215;2025-10-14T20:05:00Z;62.32;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
216;2025-10-14T20:10:00Z;62.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
217;2025-10-14T20:15:00Z;62.32;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
218;2025-10-14T20:20:00Z;62.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
219;2025-10-14T20:25:00Z;62.29;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
220;2025-10-14T20:30:00Z;62.27;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
221;2025-10-14T20:35:00Z;62.25;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=65.4324653556879, ema50=66.46941075867767, rsi_pct=14.0, atr_pct=34.5, slope_pct=-0.00036369364136763034
